sent_id, lp, mean_lp, pen_lp, div_lp, sub_lp, slor, pen_slor
661, -63.495201110839844, -3.9684500694274902, -23.307004907348347, -1, -1, -1, -1
662, -23.574731826782227, -3.367818832397461, -13.540127834460495, -1, -1, -1, -1
663, -31.954649925231934, -4.564949989318848, -18.353126901810025, -1, -1, -1, -1
664, -38.47187256813049, -3.4974429607391357, -17.553686577232487, -1, -1, -1, -1
665, -38.04868698120117, -4.7560858726501465, -20.49774059934364, -1, -1, -1, -1
666, -81.34451198577881, -3.6974778175354004, -24.420707787944053, -1, -1, -1, -1
667, -66.69469738006592, -4.763906955718994, -26.522192683188237, -1, -1, -1, -1
668, -36.9697322845459, -6.161622047424316, -22.764240113683638, -1, -1, -1, -1
669, -69.92935180664062, -3.4964675903320312, -22.326903537969816, -1, -1, -1, -1
670, -79.54087495803833, -2.742788791656494, -19.85766732218804, -1, -1, -1, -1
671, -44.807762145996094, -4.073432922363281, -20.444583547242157, -1, -1, -1, -1
672, -62.83328819274902, -5.236107349395752, -27.311883484178377, -1, -1, -1, -1
673, -44.53809356689453, -5.567261695861816, -23.993739630872255, -1, -1, -1, -1
674, -122.58437633514404, -3.4051215648651123, -26.346870499419982, -1, -1, -1, -1
675, -62.62763786315918, -4.817510604858398, -26.005728720391208, -1, -1, -1, -1
676, -66.9851303100586, -3.3492565155029297, -21.38687838901138, -1, -1, -1, -1
677, -31.02330207824707, -5.170550346374512, -19.102705212820055, -1, -1, -1, -1
678, -30.12480068206787, -5.0208001136779785, -18.54944988038549, -1, -1, -1, -1
679, -235.07828998565674, -5.733616828918457, -46.081569020348034, -1, -1, -1, -1
680, -104.56713581085205, -4.5463972091674805, -30.492272178616005, -1, -1, -1, -1
681, -97.67867946624756, -2.9599599838256836, -22.309708853949033, -1, -1, -1, -1
682, -101.14299058914185, -4.045719623565674, -27.9099968329463, -1, -1, -1, -1
683, -37.67918252944946, -3.425380229949951, -17.192003311951872, -1, -1, -1, -1
684, -53.04205083847046, -4.08015775680542, -22.02537461004728, -1, -1, -1, -1
685, -34.66703414916992, -4.33337926864624, -18.675963080916798, -1, -1, -1, -1
686, -53.825096130371094, -3.3640685081481934, -19.757426666924726, -1, -1, -1, -1
687, -55.85796070098877, -2.4286069869995117, -16.288445961816457, -1, -1, -1, -1
688, -38.44633340835571, -4.271814823150635, -19.519716222628418, -1, -1, -1, -1
689, -38.793588638305664, -6.465598106384277, -23.8872859515679, -1, -1, -1, -1
690, -51.17717266082764, -3.6555123329162598, -20.351405548126085, -1, -1, -1, -1
691, -24.04042625427246, -4.00673770904541, -14.802975349549097, -1, -1, -1, -1
692, -47.56385278701782, -5.284872531890869, -24.14880240974244, -1, -1, -1, -1
693, -101.57763481140137, -5.078881740570068, -32.431504017371964, -1, -1, -1, -1
694, -32.48045253753662, -5.4134087562561035, -19.999950631903005, -1, -1, -1, -1
695, -80.6675820350647, -4.245662212371826, -26.610378159547317, -1, -1, -1, -1
696, -70.37361145019531, -4.398350715637207, -25.831843646803012, -1, -1, -1, -1
697, -85.04269981384277, -3.5434458255767822, -24.11235566944326, -1, -1, -1, -1
698, -50.83690643310547, -6.354613304138184, -27.387061252698274, -1, -1, -1, -1
699, -75.84023666381836, -6.320019721984863, -32.96564236492963, -1, -1, -1, -1
700, -39.0155143737793, -4.876939296722412, -21.01859371333408, -1, -1, -1, -1
701, -104.22502255439758, -3.3620975017547607, -24.857130792140136, -1, -1, -1, -1
702, -35.29251003265381, -5.041787147521973, -20.270224109112892, -1, -1, -1, -1
703, -91.95427894592285, -4.597713947296143, -29.358978209980005, -1, -1, -1, -1
704, -56.60017204284668, -3.144454002380371, -19.317747393935527, -1, -1, -1, -1
705, -89.25460433959961, -5.250270843505859, -31.565559003564918, -1, -1, -1, -1
706, -36.6190824508667, -5.231297492980957, -21.032139886405684, -1, -1, -1, -1
707, -32.05749750137329, -3.205749750137329, -15.402017416479255, -1, -1, -1, -1
708, -30.607872009277344, -6.121574401855469, -20.340149325556197, -1, -1, -1, -1
709, -64.19011116027832, -2.6745879650115967, -18.19997241557225, -1, -1, -1, -1
710, -53.664257526397705, -3.5776171684265137, -20.482460632707326, -1, -1, -1, -1
711, -116.4115571975708, -4.014191627502441, -29.062566592418545, -1, -1, -1, -1
712, -76.36224746704102, -5.090816497802734, -29.145781562324615, -1, -1, -1, -1
713, -50.66130995750427, -3.377420663833618, -19.336301937943162, -1, -1, -1, -1
714, -91.6224856376648, -3.5239417552948, -24.628259154290248, -1, -1, -1, -1
715, -36.16793203353882, -4.0186591148376465, -18.362941458041725, -1, -1, -1, -1
716, -65.08142852783203, -3.6156349182128906, -22.212416516780202, -1, -1, -1, -1
717, -73.999436378479, -6.727221488952637, -33.76396380964614, -1, -1, -1, -1
718, -42.58716630935669, -4.731907367706299, -21.622072311942663, -1, -1, -1, -1
719, -55.25766324996948, -7.893951892852783, -31.73719343811003, -1, -1, -1, -1
720, -37.84185218811035, -6.306975364685059, -23.30125095108596, -1, -1, -1, -1
721, -30.8291015625, -3.8536376953125, -16.608376710901027, -1, -1, -1, -1
722, -55.20316743850708, -4.246397495269775, -22.922764547641382, -1, -1, -1, -1
723, -44.80276107788086, -3.7335634231567383, -19.474514632671625, -1, -1, -1, -1
724, -90.31471061706543, -4.1052141189575195, -27.113681096490836, -1, -1, -1, -1
725, -32.548439025878906, -3.6164932250976562, -16.52527658558462, -1, -1, -1, -1
726, -34.76305389404297, -2.896921157836914, -15.110533044136963, -1, -1, -1, -1
727, -44.42208909988403, -4.935787677764893, -22.553687084698677, -1, -1, -1, -1
728, -54.665366649627686, -3.9046690464019775, -21.738540608655576, -1, -1, -1, -1
729, -105.65578889846802, -3.107523202896118, -23.635381234798515, -1, -1, -1, -1
730, -70.79467391967773, -5.8995561599731445, -30.772476516958257, -1, -1, -1, -1
731, -92.57634115219116, -4.408397197723389, -28.644571788972126, -1, -1, -1, -1
732, -36.463504791259766, -4.557938098907471, -19.643764919495023, -1, -1, -1, -1
733, -51.723087787628174, -5.747009754180908, -26.260501490453557, -1, -1, -1, -1
734, -19.395358562469482, -3.8790717124938965, -12.88898781541424, -1, -1, -1, -1
735, -56.73098373413086, -4.727581977844238, -24.65938139249261, -1, -1, -1, -1
736, -75.53234624862671, -3.596778392791748, -23.37089247188376, -1, -1, -1, -1
737, -69.39382934570312, -4.337114334106445, -25.472197785099727, -1, -1, -1, -1
738, -50.6049165725708, -3.6146368980407715, -20.123838937389625, -1, -1, -1, -1
739, -109.34394836425781, -7.2895965576171875, -41.73416760110781, -1, -1, -1, -1
740, -59.6371169090271, -4.587470531463623, -24.76393389434759, -1, -1, -1, -1
741, -26.191683769226074, -4.365280628204346, -16.12761958120997, -1, -1, -1, -1
742, -119.86576080322266, -3.745805025100708, -27.96757216099553, -1, -1, -1, -1
743, -68.19332313537598, -4.8709516525268555, -27.118144724410055, -1, -1, -1, -1
744, -29.844284534454346, -4.263469219207764, -17.14104027539558, -1, -1, -1, -1
745, -29.18726682662964, -4.169609546661377, -16.7636826953045, -1, -1, -1, -1
746, -67.88883209228516, -4.243052005767822, -24.91976267571679, -1, -1, -1, -1
747, -50.25336933135986, -4.568488121032715, -22.929268470891714, -1, -1, -1, -1
748, -117.75035619735718, -7.8500237464904785, -44.94270761341008, -1, -1, -1, -1
749, -26.90333104133606, -3.8433330059051514, -15.4519060555617, -1, -1, -1, -1
750, -44.40553951263428, -3.7004616260528564, -19.301853461826365, -1, -1, -1, -1
751, -41.86230993270874, -3.805664539337158, -19.10065247425632, -1, -1, -1, -1
752, -23.643857955932617, -2.955482244491577, -12.73751358063642, -1, -1, -1, -1
753, -142.85224628448486, -5.290823936462402, -37.43588388038797, -1, -1, -1, -1
754, -43.75340795516968, -4.861489772796631, -22.214188749457954, -1, -1, -1, -1
755, -105.63818120956421, -3.642695903778076, -26.37295428403566, -1, -1, -1, -1
756, -39.10981321334839, -4.345534801483154, -19.856573768323198, -1, -1, -1, -1
757, -84.4121503829956, -5.627476692199707, -32.21825152973355, -1, -1, -1, -1
758, -44.71071529388428, -4.064610481262207, -20.400303664003797, -1, -1, -1, -1
759, -23.13789939880371, -2.892237424850464, -12.46494156617583, -1, -1, -1, -1
760, -53.74855160713196, -3.16167950630188, -19.008577648899458, -1, -1, -1, -1
761, -41.29357194900513, -3.7539610862731934, -18.841152542382183, -1, -1, -1, -1
762, -30.958399772644043, -3.0958399772644043, -14.873956161555178, -1, -1, -1, -1
763, -42.24269771575928, -7.040449619293213, -26.011086757403366, -1, -1, -1, -1
764, -106.31973266601562, -3.5439910888671875, -25.934652949524544, -1, -1, -1, -1
765, -125.74120759963989, -5.029648303985596, -34.69777475863509, -1, -1, -1, -1
766, -55.173118114471436, -5.015738010406494, -25.174018268929892, -1, -1, -1, -1
767, -34.62543869018555, -4.946491241455078, -19.887092232233414, -1, -1, -1, -1
768, -46.882739543914795, -2.757808208465576, -16.58043181381994, -1, -1, -1, -1
769, -95.60252380371094, -2.987578868865967, -22.306373941454122, -1, -1, -1, -1
770, -72.09741115570068, -5.149815082550049, -28.670666570893864, -1, -1, -1, -1
771, -25.041000366210938, -4.173500061035156, -15.419082308625581, -1, -1, -1, -1
772, -91.16065120697021, -4.3409833908081055, -28.206535118240645, -1, -1, -1, -1
773, -41.448838233947754, -6.908139705657959, -25.52226504451159, -1, -1, -1, -1
774, -35.773658752441406, -2.3849105834960938, -13.654014624619604, -1, -1, -1, -1
775, -100.97943449020386, -3.4820494651794434, -25.209881303757317, -1, -1, -1, -1
776, -36.4579873085022, -5.2082839012146, -20.939615023889626, -1, -1, -1, -1
777, -151.0302028656006, -4.19528341293335, -32.46068802048722, -1, -1, -1, -1
778, -24.916339874267578, -4.15272331237793, -15.342322180923093, -1, -1, -1, -1
779, -38.99878978729248, -3.899878978729248, -18.736959723689, -1, -1, -1, -1
780, -37.15980052947998, -3.715980052947998, -17.85341775113381, -1, -1, -1, -1
781, -97.32852268218994, -3.4760186672210693, -24.885706788318217, -1, -1, -1, -1
782, -47.31436371803284, -3.1542909145355225, -18.058846556099116, -1, -1, -1, -1
783, -82.29995131492615, -3.578258752822876, -23.99905569108201, -1, -1, -1, -1
784, -68.48024725914001, -3.2609641551971436, -21.188862449383695, -1, -1, -1, -1
785, -76.8285391330719, -3.6585018634796143, -23.771954877988218, -1, -1, -1, -1
786, -49.23531532287598, -4.923531532287598, -23.65509609963468, -1, -1, -1, -1
787, -35.501540422439575, -3.944615602493286, -18.024605549552454, -1, -1, -1, -1
788, -52.033470153808594, -6.504183769226074, -28.03167883883669, -1, -1, -1, -1
789, -94.38522338867188, -4.2902374267578125, -28.335703338874858, -1, -1, -1, -1
790, -33.475989818573, -3.7195544242858887, -16.996206493598365, -1, -1, -1, -1
791, -31.247591972351074, -2.603965997695923, -13.582459483769085, -1, -1, -1, -1
792, -36.72044563293457, -6.120074272155762, -22.610740998495597, -1, -1, -1, -1
793, -50.87177610397339, -2.826209783554077, -17.36263486113562, -1, -1, -1, -1
794, -36.05777549743652, -6.009629249572754, -22.202699577894055, -1, -1, -1, -1
795, -70.71219110488892, -4.15954065322876, -25.007895750678113, -1, -1, -1, -1
796, -41.33030891418457, -3.1792545318603516, -17.16214818608891, -1, -1, -1, -1
797, -124.9074559211731, -5.430758953094482, -36.42360588298356, -1, -1, -1, -1
798, -72.8840913772583, -5.2060065269470215, -28.983502302006134, -1, -1, -1, -1
799, -46.3282265663147, -6.6183180809021, -26.608578823327814, -1, -1, -1, -1
800, -59.996856689453125, -4.615142822265625, -24.913313552576657, -1, -1, -1, -1
801, -28.091425895690918, -4.681904315948486, -17.297392345266566, -1, -1, -1, -1
802, -77.43225860595703, -6.452688217163086, -33.657650041729276, -1, -1, -1, -1
803, -88.29727935791016, -5.518579959869385, -32.411034019844834, -1, -1, -1, -1
804, -85.12657070159912, -3.2740988731384277, -22.882147647096176, -1, -1, -1, -1
805, -51.04443287849426, -3.926494836807251, -21.195876443955953, -1, -1, -1, -1
806, -51.02345514297485, -4.638495922088623, -23.28063803188005, -1, -1, -1, -1
807, -54.18434286117554, -6.020482540130615, -27.510113516569618, -1, -1, -1, -1
808, -119.77549839019775, -4.436129570007324, -31.388387414794433, -1, -1, -1, -1
809, -43.61348819732666, -3.6344573497772217, -18.95757077569968, -1, -1, -1, -1
810, -72.94841051101685, -4.863227367401123, -27.8427954728618, -1, -1, -1, -1
811, -42.677467823028564, -3.879769802093506, -19.472587219368926, -1, -1, -1, -1
812, -126.10151767730713, -4.203383922576904, -30.76003875633009, -1, -1, -1, -1
813, -29.079809188842773, -4.846634864807129, -17.905992765645255, -1, -1, -1, -1
814, -35.793731689453125, -5.9656219482421875, -22.040113692792094, -1, -1, -1, -1
815, -59.40060329437256, -3.126347541809082, -19.59489148790176, -1, -1, -1, -1
816, -39.872483253479004, -6.645413875579834, -24.55161903053458, -1, -1, -1, -1
817, -58.15373659133911, -4.473364353179932, -24.147969642027384, -1, -1, -1, -1
818, -42.83995246887207, -6.119993209838867, -24.605091464572258, -1, -1, -1, -1
819, -48.75310182571411, -3.4823644161224365, -19.38743575304319, -1, -1, -1, -1
820, -100.42463302612305, -5.021231651306152, -32.06337591416579, -1, -1, -1, -1
821, -35.71241354942322, -3.968045949935913, -18.131668648495577, -1, -1, -1, -1
822, -43.28870964050293, -3.3299007415771484, -17.975361645069004, -1, -1, -1, -1
823, -53.79313087463379, -4.482760906219482, -23.38237843275408, -1, -1, -1, -1
824, -60.491361141204834, -2.7496073246002197, -18.16031368388587, -1, -1, -1, -1
825, -107.53230428695679, -3.982677936553955, -28.17993389239603, -1, -1, -1, -1
826, -36.81437397003174, -5.2591962814331055, -21.144305409810563, -1, -1, -1, -1
827, -18.00961971282959, -3.601923942565918, -11.968109189178591, -1, -1, -1, -1
828, -45.95915603637695, -5.744894504547119, -24.759300079497066, -1, -1, -1, -1
829, -33.1629753112793, -4.737567901611328, -19.047127593436908, -1, -1, -1, -1
830, -76.62272071838379, -4.256817817687988, -26.151481701386068, -1, -1, -1, -1
831, -46.04579544067383, -5.116199493408203, -23.37806444897058, -1, -1, -1, -1
832, -40.01084303855896, -3.6373493671417236, -18.255877645308956, -1, -1, -1, -1
833, -64.17458939552307, -3.377609968185425, -21.169719594498744, -1, -1, -1, -1
834, -74.56170272827148, -4.142316818237305, -25.44805230408306, -1, -1, -1, -1
835, -56.086978912353516, -3.7391319274902344, -21.40715982168703, -1, -1, -1, -1
836, -41.77133846282959, -6.961889743804932, -25.720845672320273, -1, -1, -1, -1
837, -56.59651565551758, -3.5372822284698486, -20.77472383809445, -1, -1, -1, -1
838, -51.03903770446777, -5.103903770446777, -24.521694109494312, -1, -1, -1, -1
839, -33.16778373718262, -3.0152530670166016, -15.133572693995456, -1, -1, -1, -1
840, -35.40384531021118, -3.540384531021118, -17.009769463597422, -1, -1, -1, -1
841, -34.5794792175293, -4.322434902191162, -18.62879513848952, -1, -1, -1, -1
842, -47.262147188186646, -3.635549783706665, -19.625306341662206, -1, -1, -1, -1
843, -33.40926742553711, -4.176158428192139, -17.998373968623657, -1, -1, -1, -1
844, -113.86996269226074, -3.253427505493164, -24.962161324510646, -1, -1, -1, -1
845, -97.66669273376465, -4.883334636688232, -31.182826255401203, -1, -1, -1, -1
846, -37.39438247680664, -4.67429780960083, -20.145251063747114, -1, -1, -1, -1
847, -29.02161955833435, -3.2246243953704834, -14.734663305412907, -1, -1, -1, -1
848, -40.925540924072266, -5.115692615509033, -22.047570844269192, -1, -1, -1, -1
849, -87.56144523620605, -4.378072261810303, -27.95644305183379, -1, -1, -1, -1
850, -21.118295192718506, -4.223659038543701, -14.033947789342305, -1, -1, -1, -1
851, -45.07654094696045, -3.756378412246704, -19.593519130123315, -1, -1, -1, -1
852, -96.58885383605957, -5.083623886108398, -31.86243918229185, -1, -1, -1, -1
853, -40.23942947387695, -4.023942947387695, -19.33302478021847, -1, -1, -1, -1
854, -55.71367263793945, -3.482104539871216, -20.450661134407717, -1, -1, -1, -1
855, -40.46868658065796, -5.781240940093994, -23.24315685204619, -1, -1, -1, -1
856, -24.611356258392334, -4.922271251678467, -16.355225912093108, -1, -1, -1, -1
857, -81.67507553100586, -3.712503433227539, -24.51994737456482, -1, -1, -1, -1
858, -50.523948669433594, -4.210329055786133, -21.961355818068117, -1, -1, -1, -1
859, -114.20382499694824, -3.8067941665649414, -27.857825565722283, -1, -1, -1, -1
860, -32.41407537460327, -3.6015639305114746, -16.457058367850323, -1, -1, -1, -1
861, -71.77634406089783, -3.120710611343384, -20.93032196128822, -1, -1, -1, -1
862, -91.59157276153564, -4.163253307342529, -27.4970121480195, -1, -1, -1, -1
863, -59.53456687927246, -4.252469062805176, -23.674854465329012, -1, -1, -1, -1
864, -44.65254068374634, -3.189467191696167, -17.756783287574933, -1, -1, -1, -1
865, -105.39016723632812, -4.215606689453125, -29.08198795246396, -1, -1, -1, -1
866, -40.61023139953613, -3.6918392181396484, -18.529362524632198, -1, -1, -1, -1
867, -66.39012432098389, -5.106932640075684, -27.568077317190085, -1, -1, -1, -1
868, -34.03838586807251, -4.862626552581787, -19.549918926704606, -1, -1, -1, -1
869, -30.700619220733643, -4.385802745819092, -17.632875398123545, -1, -1, -1, -1
870, -46.09317398071289, -4.190288543701172, -21.031082590909072, -1, -1, -1, -1
871, -65.57539367675781, -4.098462104797363, -24.07057534249738, -1, -1, -1, -1
872, -99.52554988861084, -5.238186836242676, -32.831187600511086, -1, -1, -1, -1
873, -41.92873001098633, -4.192873001098633, -20.144648840802482, -1, -1, -1, -1
874, -40.09180450439453, -5.011475563049316, -21.598417030703345, -1, -1, -1, -1
875, -34.86757707595825, -4.981082439422607, -20.026164214942785, -1, -1, -1, -1
876, -70.29489326477051, -3.3473758697509766, -21.75034238186884, -1, -1, -1, -1
877, -29.38308620452881, -4.897181034088135, -18.092736633653306, -1, -1, -1, -1
878, -84.99559760093689, -3.3998239040374756, -23.45418942072686, -1, -1, -1, -1
879, -44.43830609321594, -2.9625537395477295, -16.961118947574352, -1, -1, -1, -1
880, -69.84056282043457, -5.820046901702881, -30.3577509483464, -1, -1, -1, -1
881, -70.88698387145996, -3.544349193572998, -22.632654387701812, -1, -1, -1, -1
882, -47.676963806152344, -2.8045272827148438, -16.86131516989123, -1, -1, -1, -1
883, -51.17326879501343, -4.652115345001221, -23.348993994751847, -1, -1, -1, -1
884, -82.63339447975159, -3.0604960918426514, -21.654921366975046, -1, -1, -1, -1
885, -130.94810485839844, -3.9681243896484375, -29.90841103023654, -1, -1, -1, -1
886, -37.14086151123047, -3.3764419555664062, -16.946381827969812, -1, -1, -1, -1
887, -67.34153461456299, -4.810109615325928, -26.779417656715435, -1, -1, -1, -1
888, -45.18526077270508, -4.518526077270508, -21.709248307967503, -1, -1, -1, -1
889, -20.2130126953125, -4.0426025390625, -13.432351534187116, -1, -1, -1, -1
890, -92.8326187133789, -4.420600891113281, -28.72386808549865, -1, -1, -1, -1
891, -46.41671657562256, -4.641671657562256, -22.300900969668465, -1, -1, -1, -1
892, -27.98808479309082, -3.4985105991363525, -15.07785281117995, -1, -1, -1, -1
893, -120.49034118652344, -3.7653231620788574, -28.113301824105775, -1, -1, -1, -1
894, -23.700340509414673, -3.385762929916382, -13.612271078017113, -1, -1, -1, -1
895, -89.9325761795044, -4.087844371795654, -26.998959239938056, -1, -1, -1, -1
896, -60.231788635253906, -5.019315719604492, -26.18108395351419, -1, -1, -1, -1
897, -24.127395629882812, -3.0159244537353516, -12.998006927372357, -1, -1, -1, -1
898, -79.48065280914307, -4.183192253112793, -26.218837533764532, -1, -1, -1, -1
899, -47.24956512451172, -4.724956512451172, -22.701042866419165, -1, -1, -1, -1
900, -32.69697952270508, -4.087122440338135, -17.614647385062046, -1, -1, -1, -1
901, -110.70268082618713, -3.571054220199585, -26.402018909622896, -1, -1, -1, -1
902, -106.05384922027588, -5.891880512237549, -36.196382368606955, -1, -1, -1, -1
903, -52.17882776260376, -4.743529796600342, -23.807803659416525, -1, -1, -1, -1
904, -40.847347259521484, -5.1059184074401855, -22.005446041033117, -1, -1, -1, -1
905, -75.92044830322266, -3.796022415161133, -24.239728841080282, -1, -1, -1, -1
906, -50.24899482727051, -5.024899482727051, -24.14211818801646, -1, -1, -1, -1
907, -36.97016525268555, -4.621270656585693, -19.91671506664151, -1, -1, -1, -1
908, -67.24748229980469, -4.202967643737793, -24.684344211027224, -1, -1, -1, -1
909, -28.83736562728882, -4.11962366104126, -16.562717229257352, -1, -1, -1, -1
910, -86.79975700378418, -4.133321762084961, -26.857206061674034, -1, -1, -1, -1
911, -109.0401840209961, -5.452009201049805, -34.81413179877451, -1, -1, -1, -1
912, -71.2084150314331, -4.747227668762207, -27.17867766793118, -1, -1, -1, -1
913, -25.77151107788086, -3.6816444396972656, -14.801846190474803, -1, -1, -1, -1
914, -52.38982677459717, -5.238982677459717, -25.1706804124093, -1, -1, -1, -1
915, -31.977458000183105, -3.1977458000183105, -15.36356245625397, -1, -1, -1, -1
916, -59.292216539382935, -2.823438882827759, -18.34594165260371, -1, -1, -1, -1
917, -23.009777069091797, -4.601955413818359, -15.290912788423414, -1, -1, -1, -1
918, -78.75502109527588, -5.250334739685059, -30.059050354298353, -1, -1, -1, -1
919, -73.8972795009613, -3.2129251956939697, -21.548796783326683, -1, -1, -1, -1
920, -32.627384185791016, -4.078423023223877, -17.577154707228164, -1, -1, -1, -1
921, -38.32094764709473, -4.257883071899414, -19.45605619939092, -1, -1, -1, -1
922, -127.30586433410645, -4.546638011932373, -32.550544536639904, -1, -1, -1, -1
923, -63.80847454071045, -3.1904237270355225, -20.372642090472773, -1, -1, -1, -1
924, -53.72421932220459, -4.132632255554199, -22.308640738786682, -1, -1, -1, -1
925, -81.30856442451477, -2.803743600845337, -20.2989773954396, -1, -1, -1, -1
926, -43.491661071777344, -3.3455123901367188, -18.0596359374616, -1, -1, -1, -1
927, -124.17288780212402, -4.139096260070801, -30.289586609520406, -1, -1, -1, -1
928, -33.49004364013672, -4.18625545501709, -18.041890053535543, -1, -1, -1, -1
929, -58.28409767150879, -3.428476333618164, -20.61260746862445, -1, -1, -1, -1
930, -124.0870590209961, -4.772579193115234, -33.35478431952189, -1, -1, -1, -1
931, -75.91757297515869, -3.995661735534668, -25.043459526850093, -1, -1, -1, -1
932, -85.43782711029053, -2.8479275703430176, -20.84091390473492, -1, -1, -1, -1
933, -30.538753509521484, -5.089792251586914, -18.80434276106322, -1, -1, -1, -1
934, -67.32569694519043, -3.3662848472595215, -21.4956138229085, -1, -1, -1, -1
935, -37.36689233779907, -4.151876926422119, -18.971669594813022, -1, -1, -1, -1
936, -57.78506398200989, -3.852337598800659, -22.055281349747226, -1, -1, -1, -1
937, -67.33129978179932, -3.366564989089966, -21.497402685371455, -1, -1, -1, -1
938, -33.92077279090881, -3.0837066173553467, -15.47714146158765, -1, -1, -1, -1
939, -38.83802652359009, -3.883802652359009, -18.65972105004118, -1, -1, -1, -1
940, -82.07556366920471, -3.0398356914520264, -21.50873613018886, -1, -1, -1, -1
941, -34.990623474121094, -4.373827934265137, -18.850288414320364, -1, -1, -1, -1
942, -34.18942403793335, -4.8842034339904785, -19.636667575335064, -1, -1, -1, -1
943, -72.46807146072388, -6.588006496429443, -33.06524295185481, -1, -1, -1, -1
944, -34.957786083221436, -4.993969440460205, -20.077975684067354, -1, -1, -1, -1
945, -32.12068557739258, -4.015085697174072, -17.304184009392227, -1, -1, -1, -1
946, -91.72662162780762, -5.09592342376709, -31.306472082164564, -1, -1, -1, -1
947, -36.58311367034912, -5.22615909576416, -21.01148124689979, -1, -1, -1, -1
948, -54.61175727844238, -3.9008398056030273, -21.71722200120919, -1, -1, -1, -1
949, -96.23938465118408, -5.346632480621338, -32.84668676681758, -1, -1, -1, -1
950, -82.46147155761719, -4.123073577880859, -26.32813365919295, -1, -1, -1, -1
951, -61.52467679977417, -2.3663337230682373, -16.537923786537064, -1, -1, -1, -1
952, -57.4734992980957, -3.5920937061309814, -21.096635757477962, -1, -1, -1, -1
953, -36.69852876663208, -4.0776143074035645, -18.63233249589771, -1, -1, -1, -1
954, -26.46974468231201, -3.7813920974731445, -15.20287608688166, -1, -1, -1, -1
955, -60.863099336624146, -3.5801823139190674, -21.524690714445, -1, -1, -1, -1
956, -109.45390701293945, -3.9090681076049805, -27.98601850409357, -1, -1, -1, -1
957, -30.431148290634155, -3.3812386989593506, -15.450299841409697, -1, -1, -1, -1
958, -37.75741744041443, -3.43249249458313, -17.22769980954358, -1, -1, -1, -1
959, -90.17157554626465, -3.7571489810943604, -25.56655780690177, -1, -1, -1, -1
960, -59.148436546325684, -4.224888324737549, -23.521303681030844, -1, -1, -1, -1
961, -74.72041463851929, -4.395318508148193, -26.425434009756508, -1, -1, -1, -1
962, -27.34144401550293, -3.417680501937866, -14.72949190909407, -1, -1, -1, -1
963, -90.90011358261108, -3.134486675262451, -22.693542358251104, -1, -1, -1, -1
964, -39.12003135681152, -4.346670150756836, -19.861761656036805, -1, -1, -1, -1
965, -68.12889242172241, -5.2406840324401855, -28.290089723825584, -1, -1, -1, -1
966, -41.587170124053955, -4.6207966804504395, -21.114360911911522, -1, -1, -1, -1
967, -46.80085372924805, -3.900071144104004, -20.343029957181272, -1, -1, -1, -1
968, -26.169696807861328, -4.361616134643555, -16.11408103394582, -1, -1, -1, -1
969, -37.08848190307617, -4.6360602378845215, -19.980455085041843, -1, -1, -1, -1
970, -41.854164123535156, -3.8049240112304688, -19.096935759378514, -1, -1, -1, -1
971, -80.1707136631012, -3.4856832027435303, -23.378159904763017, -1, -1, -1, -1
972, -62.01966381072998, -4.770743370056152, -25.753271357859717, -1, -1, -1, -1
973, -37.279980182647705, -4.1422200202941895, -18.92754313451231, -1, -1, -1, -1
974, -119.54803085327148, -3.8563880920410156, -28.51158930967477, -1, -1, -1, -1
975, -63.848740577697754, -5.804430961608887, -29.132472781695835, -1, -1, -1, -1
976, -49.604554176330566, -4.960455417633057, -23.832496823178516, -1, -1, -1, -1
977, -95.07302856445312, -2.97103214263916, -22.18282993511225, -1, -1, -1, -1
978, -71.92163848876953, -4.495102405548096, -26.400073578412723, -1, -1, -1, -1
979, -38.828065395355225, -3.8828065395355225, -18.654935228236017, -1, -1, -1, -1
980, -110.9163646697998, -4.822450637817383, -32.343737392711176, -1, -1, -1, -1
981, -101.22623443603516, -4.601192474365234, -30.389466127333932, -1, -1, -1, -1
982, -107.94189453125, -4.151611328125, -29.014940313165315, -1, -1, -1, -1
983, -58.57963180541992, -4.184259414672852, -23.295109552711395, -1, -1, -1, -1
984, -65.94461822509766, -4.1215386390686035, -24.20610555910459, -1, -1, -1, -1
985, -27.90855860710144, -3.1009509563446045, -14.169547415796412, -1, -1, -1, -1
986, -30.668352127075195, -3.407594680786133, -15.570731392711846, -1, -1, -1, -1
987, -120.53599834442139, -5.478909015655518, -36.18651488144447, -1, -1, -1, -1
988, -82.99780607223511, -2.8619933128356934, -20.72070268680598, -1, -1, -1, -1
989, -33.375858306884766, -4.171982288360596, -17.980375674802723, -1, -1, -1, -1
990, -65.54583692550659, -3.641435384750366, -22.3709199945984, -1, -1, -1, -1
991, -152.63151741027832, -5.451125621795654, -39.02600269944639, -1, -1, -1, -1
992, -72.24086952209473, -6.0200724601745605, -31.40109753814973, -1, -1, -1, -1
993, -24.646233558654785, -4.107705593109131, -15.176003285846798, -1, -1, -1, -1
994, -123.49878787994385, -4.116626262664795, -30.125152904725805, -1, -1, -1, -1
995, -74.2648286819458, -3.908675193786621, -24.498257234505303, -1, -1, -1, -1
996, -29.29272985458374, -4.184675693511963, -16.82425529866644, -1, -1, -1, -1
997, -44.515323638916016, -4.451532363891602, -21.38737716371729, -1, -1, -1, -1
998, -61.15591049194336, -4.077060699462891, -23.341858936414635, -1, -1, -1, -1
